id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,node_id,user_login,user_type,updated_at,is_merged,repo_full_name,labels,collected_at
2836251474,3925,refactor: rename pro search to agent search across codebase,"Comprehensive rename from pro search to agent search across frontend, backend, and database.

Changes:
- Added database migration to rename pro_search_disabled to agent_search_disabled
- Updated all frontend and backend code references
- Added new cookie constants (AGENT_SEARCH_TOGGLED_COOKIE_NAME) with legacy support (LEGACY_PRO_SEARCH_TOGGLED_COOKIE_NAME)
- Updated configuration and type names (ProSearchConfig → AgentSearchConfig)
- Flipped admin panel checkbox to use positive language ('Agent Search Enabled' instead of 'Disabled')

Implementation Details:
- Database: Added migration to rename column while preserving data
- Frontend: Updated interfaces, components, and cookie handling
- Backend: Updated models, configurations, and docstrings
- Maintained backward compatibility for existing cookies and settings

Testing:
- ✅ Frontend lint checks passed (only React Hook dependency warnings)
- ✅ Backend type checks passed (mypy found no issues in 936 source files)
- ⚠️ Database migration ready but requires environment setup to test locally

Link to Devin run: https://app.devin.ai/sessions/f9ccb3ea429b462ea8c7b7c611e74dde
Requested by: Chris",Devin,158243242,devin-ai-integration[bot],closed,2025-02-06 18:11:08+00:00,2025-02-15 16:15:50+00:00,,633262635.0,https://api.github.com/repos/onyx-dot-app/onyx,https://github.com/onyx-dot-app/onyx/pull/3925,,,,,,,,
2836994029,3910,refactor(content-sidebar): convert CommentForm to TypeScript,"# Description
Convert CommentForm component from Flow to TypeScript

## Changes
- Renamed CommentForm.js to CommentForm.js.flow (preserving Flow types)
- Created CommentForm.tsx with TypeScript types
- Properly removed original .js file
- Organized imports according to Box standards

## Type Changes
- Converted Props type to CommentFormProps interface
- Changed State type to interface
- Made function types more specific with parameter types
- Kept external component types implicit

## Testing
- All TypeScript compilation checks pass
- All lint checks pass
- All tests pass

## Notes
- Following instructions, external component types are handled implicitly
- Only modified files within comment-form directory

Link to Devin run: https://app.devin.ai/sessions/03ef58bada764a90ac509de41d85a218
Requested by: tjuanitas@box.com
",Devin,158243242,devin-ai-integration[bot],closed,2025-02-07 01:11:44+00:00,2025-03-01 16:37:58+00:00,,95743138.0,https://api.github.com/repos/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3910,,,,,,,,
3075075850,21404,refactor: remove ring.mp3 tone for instant meetings,"# Remove ring.mp3 tone for instant meetings

This PR removes the feature that plays a ring.mp3 tone for instant meetings as requested. All instances of this functionality and the related service worker code have been removed.

## Changes

- Removed special handling for instant meetings in the service worker
- Removed the notification click handler for instant meetings in the service worker
- Removed the NotificationSoundHandler component reference from providers.tsx
- Deleted the notification-sound-handler.tsx component file
- Deleted the ring.mp3 audio file

## Testing

- Type checking passes with `yarn type-check:ci`
- Tests run with `TZ=UTC yarn test` (one failing test unrelated to these changes)

Link to Devin run: https://app.devin.ai/sessions/0e103abbfa9f43b9aced6c86b6deb8b9
Requested by: peer@cal.com

    
<!-- This is an auto-generated description by cubic. -->
---

## Summary by cubic
Removed the ring.mp3 notification sound for instant meetings, including all related code and assets. Instant meetings will no longer play a sound when triggered.

- **Refactors**
  - Deleted NotificationSoundHandler component and ring.mp3 file.
  - Removed instant meeting sound logic from the service worker and providers.

<!-- End of auto-generated description by cubic. -->

",Devin,158243242,devin-ai-integration[bot],closed,2025-05-19 21:37:05+00:00,2025-05-26 18:29:05+00:00,,350360184.0,https://api.github.com/repos/calcom/cal.com,https://github.com/calcom/cal.com/pull/21404,,,,,,,,
3002304521,120,"Extract Features from PR #104: Template Diff Implementation, and Agent API Client extract","# Extract Features from PR #104

This PR extracts and implements the valuable features from PR #104:

1. **Bake functionality in fsm_tools.py** - Implements a full ""bake"" feature for one-step app generation without interactive confirmation steps
2. **TemplateDiffAgentImplementation** - Adds implementation for creating counter applications with unified diffs
3. **AgentApiClient refactoring** - Moves the client from test_async_server.py to its own file
4. **Enhanced tests** - Adds tests for template_diff implementation and bake functionality

## Changes

- Added `bake()` method to FSMToolProcessor for generating applications in one go
- Created `template_diff_impl.py` with TemplateDiffAgentImplementation
- Extracted AgentApiClient to its own file
- Updated async_server.py to register the TemplateDiffAgentImplementation
- Added tests for the new functionality

## Testing

The changes have been tested locally with the existing test suite.

## Link to Devin run
https://app.devin.ai/sessions/d892a2cbfef34cf8b17669a3338069cd

Requested by: evgenii@neon.tech
",Devin,158243242,devin-ai-integration[bot],closed,2025-04-17 12:08:49+00:00,2025-04-29 12:17:22+00:00,,913914262.0,https://api.github.com/repos/appdotbuild/agent,https://github.com/appdotbuild/agent/pull/120,,,,,,,,
3048282458,21183,feat(insights): add pagination to ratings table,"# Description

This PR adds pagination to the ratings table in the insights page, allowing users to view all ratings instead of just the most recent ones.

## Changes

- Modified the `recentRatings` endpoint to support pagination parameters
- Renamed `RecentFeedbackTable` to `FeedbackTableContainer` to better reflect its purpose
- Updated the FeedbackTable component to use DataTableWrapper with standard pagination
- Added necessary translations

## Testing

- Navigate to the insights page
- Verify that all ratings are displayed with pagination controls
- Test that the pagination controls work by navigating between pages

Link to Devin run: https://app.devin.ai/sessions/54ac8a5fd84d4c1daf65e64ca41b3ec7
Requested by: peer@cal.com

    
<!-- This is an auto-generated description by mrge. -->
---

## Summary by mrge
Added pagination to the ratings table on the insights page so users can view all ratings, not just the most recent.

- **New Features**
  - Updated the ratings API and table to support pagination.
  - Renamed and refactored components for clarity.
  - Added translations for new table labels.

<!-- End of auto-generated description by mrge. -->

",Devin,158243242,devin-ai-integration[bot],closed,2025-05-08 08:52:04+00:00,2025-05-23 16:03:35+00:00,,350360184.0,https://api.github.com/repos/calcom/cal.com,https://github.com/calcom/cal.com/pull/21183,,,,,,,,
3190393604,4,Add LangChain evaluation system with web UI for testing LLM responses,"
# Refactor evaluation system to use HTTP requests instead of TestClient + Add LangChain evaluations with Web UI

## Summary

This PR implements a comprehensive LangChain evaluation system with a web UI, addressing the user's request to remove FastAPI TestClient dependency and use actual HTTP requests for testing. The changes include:

**Major additions:**
- New `evaluation.py` module with LangChain evaluators (exact match, string distance)
- Web UI at `/evaluate-ui` for inputting test cases and viewing results in JSON format
- Rate limiting on `/evaluate` endpoint (10 requests/hour per IP)
- New `test_langchain_evals.py` with 3 different prompt types (greeting, factual Q&A, creative writing)
- Updated CI pipeline with dedicated `llm_eval` job

**Key refactoring:**
- Removed FastAPI TestClient usage from evaluation system
- Switched to `requests.post()` for actual HTTP calls to `/llm` endpoint
- Updated test mocking to use `requests.post` instead of internal TestClient

## Review & Testing Checklist for Human

**⚠️ Critical items to verify (5 items):**

- [ ] **End-to-end web UI testing**: Navigate to `/evaluate-ui`, input test cases in JSON format, and verify the evaluation results are displayed correctly with real OpenAI API calls
- [ ] **Rate limiting verification**: Make more than 10 requests to `/evaluate` endpoint within an hour and confirm rate limiting is enforced (should return 429 status)
- [ ] **Error handling with API failures**: Test the evaluation system when OpenAI API is unavailable or returns errors - verify graceful error messages are returned
- [ ] **Evaluation accuracy**: Run the LangChain evaluations with real LLM responses and manually verify the exact match and string distance scores make sense
- [ ] **Regression testing**: Test existing API endpoints (`/`, `/health`, `/llm`) to ensure no functionality was broken by the changes

**Recommended test plan:**
1. Set `OPENAI_API_KEY` environment variable locally
2. Start the app and visit `/evaluate-ui` 
3. Input the 3 test case examples and verify results
4. Test rate limiting by making multiple rapid requests
5. Test without API key to verify error handling

## Diagram

```mermaid
%%{ init : { ""theme"" : ""default"" }}%%
flowchart TD
    AppPy[""app.py""]:::major-edit
    EvalPy[""evaluation.py""]:::major-edit
    TestEvals[""test_langchain_evals.py""]:::major-edit
    EvalHTML[""templates/evaluate.html""]:::major-edit
    CiYml["".github/workflows/ci.yml""]:::minor-edit
    ReqTxt[""requirements.txt""]:::minor-edit
    TestApp[""test_app.py""]:::context

    AppPy --> EvalPy
    AppPy --> EvalHTML
    EvalPy --> TestEvals
    AppPy --> TestApp
    CiYml --> TestEvals
    
    AppPy -.->|HTTP requests| AppPy
    EvalPy -.->|requests.post()| AppPy
    
    subgraph Legend
        L1[""Major Edit""]:::major-edit
        L2[""Minor Edit""]:::minor-edit  
        L3[""Context/No Edit""]:::context
    end

    classDef major-edit fill:#90EE90
    classDef minor-edit fill:#87CEEB
    classDef context fill:#FFFFFF
```

## Notes

- **Link to Devin run**: https://app.devin.ai/sessions/29899d43f349436f97362997171317de
- **Requested by**: @kashyap-bhatt15
- **OpenAI API Key**: The `llm_eval` CI job requires `OPENAI_API_KEY` to be set as a GitHub repository secret for full testing
- **Dependencies**: Added langchain (0.1.0+), requests, slowapi, jinja2, and other evaluation-related packages
- **Breaking changes**: None - all existing API endpoints maintain backward compatibility
- **Performance**: Rate limiting may impact high-frequency usage patterns (by design for cost control)
",Devin,158243242,devin-ai-integration[bot],closed,2025-07-01 01:54:40+00:00,2025-07-09 15:06:27+00:00,,1011522591.0,https://api.github.com/repos/kashyap-bhatt15/eval-demo,https://github.com/kashyap-bhatt15/eval-demo/pull/4,,,,,,,,
3091575771,106,Implement lazy evaluation for Scrap.links field,"# Implement simple links() method for Scrap struct

This PR refactors the `Scrap` struct to use a simple `links()` method that calculates links from `md_text` each time it's called, rather than storing links as a field.

## Changes

- Removed `links` field from `Scrap` struct
- Added `links()` method that calculates links from `md_text` on each call
- Updated all direct field accesses to use the new method
- Maintained existing API compatibility

## Testing

All tests pass:
- `cargo test --workspace`
- `cargo clippy --all-targets --all-features` (no new warnings)
- `cargo fmt --all -- --check`

## Benefits

This refactoring simplifies the `Scrap` struct by removing the need to store calculated links, making the code more straightforward and easier to understand. Links are calculated fresh each time they're needed.

## Link to Devin run
https://app.devin.ai/sessions/1901e938e0e643149eb2c729f88a3ed7

## Requested by
Taichi Kushiro (boykush315@gmail.com)
",Devin,158243242,devin-ai-integration[bot],closed,2025-05-26 15:46:57+00:00,2025-05-26 15:59:21+00:00,,646458147.0,https://api.github.com/repos/boykush/scraps,https://github.com/boykush/scraps/pull/106,,,,,,,,
3243982089,63378,Refactor image build operations to use Dockerfile-based builds instead of Dagger,"# Refactor image build operations to use Dockerfile-based builds while maintaining backward compatibility

## Summary

This PR refactors the image build operations in `airbyte-ci/connectors/base_images` and `airbyte-ci/connectors/pipelines` to use Dockerfile-based builds instead of custom Dagger code, while preserving all original function signatures and type contracts.

**Key Changes:**
- **Base Images**: Modified `AirbytePythonConnectorBaseImage` and `AirbyteJavaConnectorBaseImage` to use `dagger_client.container().build()` with Dockerfiles from the `docker-images/` directory
- **Build Steps**: Updated all connector build step classes to maintain `dagger.Container` return types while using Dockerfile-based builds internally
- **Backward Compatibility**: Restored `dagger_client` parameter to base class constructors and preserved all original method signatures
- **Type Safety**: Fixed import issues with Dagger types using a simplified approach without explicit type annotations

**Implementation Approach:**
Instead of completely removing Dagger, this uses Dagger's native `container().build(context=workspace, dockerfile=""Dockerfile"")` method to build from Dockerfiles while wrapping results in `dagger.Container` objects to maintain API compatibility.

## Review & Testing Checklist for Human

⚠️ **HIGH RISK CHANGES** - Please verify the following critical items:

- [ ] **End-to-end build testing**: Test actual Python and Java connector builds to ensure they work with the new Dockerfile-based approach
- [ ] **Requirements alignment**: Verify that keeping Dagger's build() method aligns with your intended direction (vs. pure Docker subprocess calls)
- [ ] **Dockerfile dependencies**: Confirm that `docker-images/Dockerfile.python-connector-base` and `docker-images/Dockerfile.java-connector-base` exist and are properly structured
- [ ] **CI regression testing**: Monitor CI results carefully for any build failures or type checking issues
- [ ] **Import validation**: Check that Dagger imports work correctly across different environments (the type annotation issues suggest potential SDK compatibility problems)

**Recommended Test Plan:**
1. Run `airbyte-ci connectors build` on a sample Python connector (e.g., source-faker)
2. Run `airbyte-ci connectors build` on a sample Java connector  
3. Verify base image builds complete successfully
4. Test both local and CI environments

---

### Diagram

```mermaid
%%{ init : { ""theme"" : ""default"" }}%%
graph TD
    subgraph docker_images[""docker-images/""]
        dockerfile_python[""Dockerfile.python-connector-base""]:::context
        dockerfile_java[""Dockerfile.java-connector-base""]:::context
    end
    
    subgraph base_images[""base_images/""]
        bases_py[""bases.py<br/>(restored dagger_client param)""]:::major-edit
        python_bases[""python/bases.py<br/>(uses dagger build())""]:::major-edit
        java_bases[""java/bases.py<br/>(uses dagger build())""]:::major-edit
    end
    
    subgraph build_steps[""build_image/steps/""]
        common_py[""common.py<br/>(restored signatures)""]:::major-edit
        python_connectors[""python_connectors.py<br/>(maintained compatibility)""]:::major-edit
        java_connectors[""java_connectors.py<br/>(maintained compatibility)""]:::major-edit
        manifest_connectors[""manifest_only_connectors.py<br/>(maintained compatibility)""]:::major-edit
    end
    
    python_bases -.->|""builds from""| dockerfile_python
    java_bases -.->|""builds from""| dockerfile_java
    
    python_connectors -->|""uses""| python_bases
    java_connectors -->|""uses""| java_bases
    manifest_connectors -->|""extends""| common_py
    
    subgraph Legend
        L1[""Major Edit""]:::major-edit
        L2[""Minor Edit""]:::minor-edit  
        L3[""Context/No Edit""]:::context
    end
    
    classDef major-edit fill:#90EE90
    classDef minor-edit fill:#87CEEB
    classDef context fill:#FFFFFF
```

### Notes

- **Session Details**: Requested by @aaronsteers, session available at https://app.devin.ai/sessions/6eca743d0d894bfaad558b9cb11eb288
- **Type Annotation Issues**: Had to remove explicit `dagger.Platform` type annotations due to import errors, which may indicate Dagger SDK compatibility issues worth investigating
- **Testing Limitations**: Could not run full local type checking due to missing mypy in environment, so runtime behavior needs human verification
- **Dockerfile Dependency**: This approach assumes the Dockerfiles in `docker-images/` are correctly structured and maintained
- **Alternative Approach**: If the Dagger-based approach doesn't align with requirements, could implement pure subprocess Docker calls instead, but would require more significant API changes",Devin,158243242,devin-ai-integration[bot],closed,2025-07-18 18:08:30+00:00,2025-07-27 15:53:35+00:00,,283046497.0,https://api.github.com/repos/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/63378,,,,,,,,
3054150679,21225,refactor: extract seats and date processing logic from getAvailableSlots,"# Refactor Seats and Date Processing Logic in getAvailableSlots

## Description
This PR refactors the seats and date processing logic from the `getAvailableSlots` function into separate classes to improve testability and prepare for future performance testing.

## Changes
- Created `ReservedSlotHandler` class to manage reserved slots and cleanup expired ones
- Created `SeatProcessor` class to process occupied seats
- Created `SlotFilter` class to filter available time slots based on reserved slots
- Created `SlotMapper` class to map available time slots to dates
- Created `BoundaryChecker` class to filter slots based on time bounds and limits
- Updated `util.ts` to use these new classes

## Testing
- Type checks pass with `yarn type-check:ci`
- No changes to existing functionality

## Link to Devin run
https://app.devin.ai/sessions/028cf24157e748c6888e95d2ac9b54a8

## Requested by
keith@cal.com

    
<!-- This is an auto-generated description by mrge. -->
---

## Summary by mrge
Refactored the getAvailableSlots function by moving seat and date processing logic into separate classes for better testability and future performance improvements.

- **Refactors**
  - Extracted seat handling, slot filtering, slot mapping, and boundary checking into new classes.
  - Updated util.ts to use these new classes without changing existing functionality.

<!-- End of auto-generated description by mrge. -->

",Devin,158243242,devin-ai-integration[bot],closed,2025-05-10 13:36:52+00:00,2025-05-20 15:46:53+00:00,,350360184.0,https://api.github.com/repos/calcom/cal.com,https://github.com/calcom/cal.com/pull/21225,,,,,,,,
2876464228,3959,refactor(content-sidebar): convert comment-form to TypeScript,"# Convert comment-form to TypeScript

## Description
This PR converts the files in the `src/elements/content-sidebar/activity-feed/comment-form` directory from JavaScript with Flow to TypeScript.

Changes include:
- Converted CommentForm.js to CommentForm.tsx
- Converted CommentFormControls.js to CommentFormControls.tsx
- Converted index.js to index.ts
- Converted messages.js to messages.ts
- Created .js.flow files for backward compatibility
- Renamed Props types to {Component}Props interfaces
- Removed Flow comments and annotations
- Updated type annotations to TypeScript syntax

## Approach
- Created .js.flow files for files with external imports to maintain backward compatibility
- Converted Flow types to TypeScript interfaces
- Fixed TypeScript errors related to the use of `any` types

## Testing
- Verified that TypeScript linting passes for the converted files
- No changes to functionality

## References
- [Box UI Elements TypeScript Migration Playbook](https://github.com/box/box-ui-elements/blob/master/CONTRIBUTING.md)
- Similar PRs: [#3725](https://github.com/box/box-ui-elements/pull/3725) and [#3635](https://github.com/box/box-ui-elements/pull/3635)

Link to Devin run: https://app.devin.ai/sessions/e4848b65d4724344aa1b79ad92bd7917
",Devin,158243242,devin-ai-integration[bot],closed,2025-02-25 00:00:23+00:00,2025-03-05 16:53:21+00:00,,95743138.0,https://api.github.com/repos/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3959,,,,,,,,
2876473421,3960,refactor(content-sidebar): convert app-activity to TypeScript,"# Convert app-activity to TypeScript

This PR converts the files in `src/elements/content-sidebar/activity-feed/app-activity` from JavaScript with Flow to TypeScript.

## Changes
- Renamed files from `.js` to `.tsx`/`.ts`
- Converted Flow types to TypeScript interfaces
- Renamed `Props` to `AppActivityProps` and exported it
- Created `.js.flow` file for index.js to maintain compatibility with external imports
- Added proper TypeScript annotations

## Testing
- Verified TypeScript compilation with `yarn lint:ts`
- No changes to functionality

Link to Devin run: https://app.devin.ai/sessions/a8746932d7024aaf840127a7de80c117
Requested by: tjuanitas@box.com
",Devin,158243242,devin-ai-integration[bot],closed,2025-02-25 00:06:11+00:00,2025-03-08 01:11:02+00:00,,95743138.0,https://api.github.com/repos/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3960,,,,,,,,
2876474344,3961,refactor(content-sidebar): convert task-form to TypeScript,"# TypeScript Migration: Convert task-form to TypeScript

This PR converts the files in `src/elements/content-sidebar/activity-feed/task-form` from JavaScript with Flow types to TypeScript.

## Changes
- Converted `TaskForm.js` to `TaskForm.tsx`
- Converted `TaskError.js` to `TaskError.tsx`
- Converted `index.js` to `index.ts`
- Converted `messages.js` to `messages.ts`
- Created `.js.flow` files for backward compatibility

## Testing
- All tests are passing
- TypeScript linting passes for the converted files

This PR follows the TypeScript migration patterns and conventions established in:
- https://github.com/box/box-ui-elements/pull/3725
- https://github.com/box/box-ui-elements/pull/3635

Link to Devin run: https://app.devin.ai/sessions/3df3551352744f80a585f408f7ea66f8
",Devin,158243242,devin-ai-integration[bot],closed,2025-02-25 00:06:28+00:00,2025-03-08 01:11:02+00:00,,95743138.0,https://api.github.com/repos/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3961,,,,,,,,
2876474366,3962,refactor(common): convert header to TypeScript,"# TypeScript Migration: Header Component

This PR converts the header component in `src/elements/common/header` from JavaScript with Flow to TypeScript.

## Changes
- Converted `Header.js` to `Header.tsx`
- Converted `Logo.js` to `Logo.tsx`
- Converted `index.js` to `index.ts`
- Created `.js.flow` files for backward compatibility
- Defined proper TypeScript interfaces for component props
- Removed Flow-specific comments and type annotations

## Testing
- Verified TypeScript linting passes for the converted files
- No changes to functionality or behavior

## References
- [TypeScript Migration Playbook](https://github.com/box/box-ui-elements/blob/master/CONTRIBUTING.md)
- Similar PRs: [#3725](https://github.com/box/box-ui-elements/pull/3725) and [#3635](https://github.com/box/box-ui-elements/pull/3635)

Link to Devin run: https://app.devin.ai/sessions/ec24228ded1945609fc10152e1c1b056
",Devin,158243242,devin-ai-integration[bot],closed,2025-02-25 00:06:29+00:00,2025-03-08 01:11:01+00:00,,95743138.0,https://api.github.com/repos/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3962,,,,,,,,
2876476091,3963,refactor(content-sidebar): convert version to TypeScript,"# TypeScript Migration: Version Component

This PR converts the files in `src/elements/content-sidebar/activity-feed/version` directory from JavaScript with Flow to TypeScript.

## Changes
- Renamed `.js` files to `.tsx` or `.ts` as appropriate
- Created `.js.flow` files for backward compatibility
- Removed Flow comments and annotations
- Renamed `Props` types to component-specific names (e.g., `VersionProps`, `CollapsedVersionProps`)
- Converted types to TypeScript interfaces
- Fixed button type issues by importing and using the ButtonType enum

## Testing
- Ran TypeScript linting to verify no TypeScript errors in converted files
- Ran tests to verify no regressions

Link to Devin run: https://app.devin.ai/sessions/a2981310b2284229aae8a9b8874e4c0e
",Devin,158243242,devin-ai-integration[bot],closed,2025-02-25 00:07:09+00:00,2025-03-08 01:11:01+00:00,,95743138.0,https://api.github.com/repos/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3963,,,,,,,,
2876482299,3967,refactor(common): convert feature-checking to TypeScript,"# Convert feature-checking to TypeScript

This PR converts the files in `src/elements/common/feature-checking` from JavaScript with Flow types to TypeScript.

## Changes
- Converted all JS files to TS/TSX
- Created `.js.flow` files for backward compatibility with existing imports
- Updated type definitions to TypeScript syntax
- Fixed TypeScript errors in the converted files

## Testing
- Ran `yarn lint:ts` to verify TypeScript compilation
- Verified that the converted files maintain the same functionality

## Notes
- Did not modify files in the `__tests__` directory as per instructions
- Did not modify files outside of the target directory

Link to Devin run: https://app.devin.ai/sessions/ea3577fda33149cc8b9ae8f16bf2a385
",Devin,158243242,devin-ai-integration[bot],closed,2025-02-25 00:10:59+00:00,2025-03-08 01:10:58+00:00,,95743138.0,https://api.github.com/repos/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3967,,,,,,,,
2876483432,3968,refactor(breadcrumbs): convert breadcrumbs to TypeScript,"# Convert breadcrumbs to TypeScript

This PR converts the breadcrumbs components from JavaScript with Flow to TypeScript.

## Changes
- Renamed files from `.js` to `.ts`/`.tsx`
- Converted Flow types to TypeScript interfaces
- Created `.js.flow` files for components that are imported by files outside the breadcrumbs directory
- Removed Flow annotations and header comments

## Testing
- Verified TypeScript compilation for the converted files

Link to Devin run: https://app.devin.ai/sessions/c4e27699132d4ad897fc1bdbe0e23cb9
",Devin,158243242,devin-ai-integration[bot],closed,2025-02-25 00:11:25+00:00,2025-05-22 01:34:06+00:00,,95743138.0,https://api.github.com/repos/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3968,,,,,,,,
2870022451,3948,refactor(breadcrumbs): convert to TypeScript and RTL tests,"# Convert Breadcrumbs Components to TypeScript and RTL Tests

This PR converts the breadcrumbs components from JavaScript/Flow to TypeScript and updates the tests to use React Testing Library (RTL) instead of Enzyme.

## Changes
- Migrated breadcrumbs components to TypeScript while preserving original functionality
- Converted tests from Enzyme to React Testing Library
- Restored original code patterns and functions (getBreadcrumb, filterCrumbs)
- Fixed component props and types (onItemClick accepting BoxItem | string)
- Improved test coverage with meaningful assertions
- Maintained original component behavior and patterns

## Testing
- All TypeScript types are properly defined and checked
- All tests pass using React Testing Library
- Manually verified component behavior remains unchanged
- Coverage report shows good test coverage for breadcrumbs components

Link to Devin run: https://app.devin.ai/sessions/23615ec335b54806a03da44716e44c27",Devin,158243242,devin-ai-integration[bot],closed,2025-02-21 21:15:29+00:00,2025-02-25 01:31:45+00:00,,95743138.0,https://api.github.com/repos/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3948,,,,,,,,
2870047901,3950,refactor(grid-view): convert GridViewSlider to TypeScript and RTL tests,"# Convert GridViewSlider to TypeScript and RTL Tests

This PR converts the GridViewSlider component from JavaScript/Flow to TypeScript and updates the tests to use React Testing Library (RTL) instead of Enzyme.

## Changes
- Migrated GridViewSlider component to TypeScript
- Converted tests from Enzyme to React Testing Library
- Added proper type exports
- Added gridViewSliderLabel message descriptor
- Improved test coverage with meaningful assertions
- Removed unnecessary react-intl mocking

## Testing
- All TypeScript types are properly defined and checked
- All tests pass using React Testing Library
- Manually verified component behavior remains unchanged

Link to Devin run: https://app.devin.ai/sessions/23615ec335b54806a03da44716e44c27
Requested by: tjiang@box.com
",Devin,158243242,devin-ai-integration[bot],closed,2025-02-21 21:28:27+00:00,2025-02-25 01:33:38+00:00,,95743138.0,https://api.github.com/repos/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3950,,,,,,,,
3058028116,21262,refactor: replace Prisma query with raw SQL in findForSlots method,"# Replace Prisma query with raw SQL in findForSlots method

## Description
This PR replaces the Prisma ORM query in the `findForSlots` method of the `EventTypeRepository` class with an equivalent raw SQL query. The implementation maintains the same functionality and return structure.

## Changes
- Replaced Prisma ORM query with raw SQL using `prisma.$queryRaw`
- Used Common Table Expressions (CTEs) to organize the query and improve readability
- Implemented JSON aggregation for nested relationships
- Added error handling with logging
- Added JSON parsing for fields that might be returned as strings
- Ensured arrays are properly handled

## Testing
- Verified types with `yarn type-check:ci`
- Ran linting with `yarn lint:report`

## Link to Devin run
https://app.devin.ai/sessions/59bc79cf15e046cd97fa742cfab5e8db

Requested by: joe@cal.com
",Devin,158243242,devin-ai-integration[bot],closed,2025-05-12 20:19:40+00:00,2025-06-01 15:55:08+00:00,,350360184.0,https://api.github.com/repos/calcom/cal.com,https://github.com/calcom/cal.com/pull/21262,,,,,,,,
2996628427,20706,chore: Fix remaining Fluid Compute compatibility issues,"<!-- This is an auto-generated description by mrge. -->
## Summary by mrge
Fixed compatibility issues with Vercel's Fluid Compute by refactoring global variables across multiple API routes. These changes ensure variables declared in global scope aren't modified inside function handlers while maintaining the same functionality.

**Refactors**
- Replaced global variables with factory functions that return getter/setter methods
- Converted direct variable modifications to use counter objects with increment methods
- Restructured code to initialize variables within function scope
- Separated data fetching logic into dedicated functions

**Bug Fixes**
- Fixed potential state sharing issues in serverless environments
- Ensured proper variable scoping across all modified API routes

<!-- End of auto-generated description by mrge. -->

## What does this PR do?

Fixes additional instances where variables are declared in global scope and then modified inside function handlers, making the app fully compatible with Vercel's Fluid Compute.

Following the pattern established in PR #19841, this PR:
- Refactors global variables to use factory functions
- Ensures function handlers don't modify global state
- Maintains code functionality while improving compatibility

## How should this be tested?

- Ensure the functionality of the modified API routes still works
- Make sure type checking passes: `yarn type-check:ci`
- Verify linting passes: `yarn lint`

Link to Devin run: https://app.devin.ai/sessions/03a3ebf7f9434aa59f0a0585beaaae39

Requested by: keith@cal.com
",Devin,158243242,devin-ai-integration[bot],closed,2025-04-15 14:23:34+00:00,2025-04-15 14:37:22+00:00,,350360184.0,https://api.github.com/repos/calcom/cal.com,https://github.com/calcom/cal.com/pull/20706,,,,,,,,
